Timestamp,Year,Month,Day,Hour Ending,Maximum energy deliverable before curtailment (MWh),Energy actually delivered (MWh),Curtailment (MWh),Price ($/MWh) at the nodal level in the Real Time market
3/10/2023 2:00,2023,3,10,2,34.5,34.5,0,43.48
3/10/2023 3:00,2023,3,10,3,40.5,40.5,0,31.28
3/10/2023 4:00,2023,3,10,4,39.4,39.4,0,33.33
3/10/2023 5:00,2023,3,10,5,39.5,39.5,0,24.54
3/10/2023 6:00,2023,3,10,6,20.3,20.3,0,22.45
3/10/2023 7:00,2023,3,10,7,41.8,41.8,0,24.4
3/10/2023 8:00,2023,3,10,8,69.7,69.7,0,21.94
3/10/2023 9:00,2023,3,10,9,23.2,23.2,0,22.45
3/10/2023 10:00,2023,3,10,10,17.8,17.8,0,24.12
3/10/2023 11:00,2023,3,10,11,36,36,0,27.17
3/10/2023 12:00,2023,3,10,12,55.9,55.9,0,27.45
3/10/2023 13:00,2023,3,10,13,82.2,82.2,0,30.9
3/10/2023 14:00,2023,3,10,14,118.9,118.9,0,28.3
3/10/2023 15:00,2023,3,10,15,60.1,60.1,0,31.69
3/10/2023 16:00,2023,3,10,16,74.9,74.9,0,31.38
3/10/2023 17:00,2023,3,10,17,114.5,114.5,0,31.51
3/10/2023 18:00,2023,3,10,18,137,137,0,38.49
3/10/2023 19:00,2023,3,10,19,91.6,91.6,0,40.26
3/10/2023 20:00,2023,3,10,20,78.2,78.2,0,38.96
3/10/2023 21:00,2023,3,10,21,75.9,75.9,0,27.35
3/10/2023 22:00,2023,3,10,22,32.8,32.8,0,30.48
3/10/2023 23:00,2023,3,10,23,56.4,56.4,0,31.83
3/11/2023 0:00,2023,3,10,24,56.4,56.4,0,30.1
3/11/2023 1:00,2023,3,11,1,86.6,86.6,0,30.07
3/11/2023 2:00,2023,3,11,2,87.2,87.2,0,29.58
3/11/2023 3:00,2023,3,11,3,67.8,67.8,0,27.12
3/11/2023 4:00,2023,3,11,4,42.1,42.1,0,22.92
3/11/2023 5:00,2023,3,11,5,46.5,46.5,0,23.17
3/11/2023 6:00,2023,3,11,6,38.9,30.9,8,20.84
3/11/2023 7:00,2023,3,11,7,38,38,0,22.45
3/11/2023 8:00,2023,3,11,8,3.7,3.7,0,23.22
3/11/2023 9:00,2023,3,11,9,8,0,8,21.71
3/11/2023 10:00,2023,3,11,10,0.2,0.2,0,24.91
3/11/2023 11:00,2023,3,11,11,1.6,1.6,0,23.5
3/11/2023 12:00,2023,3,11,12,0,0,0,33.03
3/11/2023 13:00,2023,3,11,13,2.3,2.3,0,26.52
3/11/2023 14:00,2023,3,11,14,9.6,9.6,0,26.27
3/11/2023 15:00,2023,3,11,15,5.2,5.2,0,27.03
3/11/2023 16:00,2023,3,11,16,0,0,0,25.97
3/11/2023 17:00,2023,3,11,17,0,0,0,25.88
3/11/2023 18:00,2023,3,11,18,0,0,0,24.81
3/11/2023 19:00,2023,3,11,19,0,0,0,23.54
3/11/2023 20:00,2023,3,11,20,0,0,0,22.97
3/11/2023 21:00,2023,3,11,21,0,0,0,24.4
3/11/2023 22:00,2023,3,11,22,0.4,0.4,0,27.03
3/11/2023 23:00,2023,3,11,23,1.1,1.1,0,31.04
3/12/2023 0:00,2023,3,11,24,1.7,1.7,0,36.52
3/12/2023 1:00,2023,3,12,1,9.9,9.9,0,34.53
3/12/2023 3:00,2023,3,12,3,12.6,12.6,0,31.51
3/12/2023 4:00,2023,3,12,4,14.4,14.4,0,27.79
3/12/2023 5:00,2023,3,12,5,12.3,12.3,0,28.28
3/12/2023 6:00,2023,3,12,6,13.8,13.8,0,27.79
3/12/2023 7:00,2023,3,12,7,11.2,11.2,0,29.99
3/12/2023 8:00,2023,3,12,8,10.3,10.3,0,28.94
3/12/2023 9:00,2023,3,12,9,3.4,3.4,0,24.21
3/12/2023 10:00,2023,3,12,10,1.9,1.9,0,26.21
3/12/2023 11:00,2023,3,12,11,0,0,0,29.94
3/12/2023 12:00,2023,3,12,12,0,0,0,24.85
3/12/2023 13:00,2023,3,12,13,0,0,0,28.46
3/12/2023 14:00,2023,3,12,14,0,0,0,26.83
3/12/2023 15:00,2023,3,12,15,0,0,0,32.86
3/12/2023 16:00,2023,3,12,16,0,0,0,34.12
3/12/2023 17:00,2023,3,12,17,0,0,0,80.38
3/12/2023 18:00,2023,3,12,18,0,0,0,33.66
3/12/2023 19:00,2023,3,12,19,0,0,0,31.28
3/12/2023 20:00,2023,3,12,20,0,0,0,35.47
3/12/2023 21:00,2023,3,12,21,0,0,0,47.94
3/12/2023 22:00,2023,3,12,22,0,0,0,32.82
3/12/2023 23:00,2023,3,12,23,0,0,0,31.06
3/13/2023 0:00,2023,3,12,24,7.4,7.4,0,37.81
3/13/2023 1:00,2023,3,13,1,17.4,17.4,0,42.02
3/13/2023 2:00,2023,3,13,2,26.2,26.2,0,47.37
3/13/2023 3:00,2023,3,13,3,30,30,0,33.84
3/13/2023 4:00,2023,3,13,4,20.8,20.8,0,27.47
3/13/2023 5:00,2023,3,13,5,13.2,13.2,0,25.91
3/13/2023 6:00,2023,3,13,6,24.7,24.7,0,22.61
3/13/2023 7:00,2023,3,13,7,53.6,53.6,0,21.96
3/13/2023 8:00,2023,3,13,8,46.9,38.9,8,21.66
3/13/2023 9:00,2023,3,13,9,66.1,66.1,0,22.72
3/13/2023 10:00,2023,3,13,10,70.8,62.8,8,21.38
3/13/2023 11:00,2023,3,13,11,77,77,0,25.23
3/13/2023 12:00,2023,3,13,12,61.6,61.6,0,26.82
3/13/2023 13:00,2023,3,13,13,39.8,39.8,0,45.96
3/13/2023 14:00,2023,3,13,14,105,105,0,35.54
3/13/2023 15:00,2023,3,13,15,87.2,87.2,0,33.92
3/13/2023 16:00,2023,3,13,16,89.7,89.7,0,29.5
3/13/2023 17:00,2023,3,13,17,115.5,115.5,0,35.2
3/13/2023 18:00,2023,3,13,18,144.7,144.7,0,31.48
3/13/2023 19:00,2023,3,13,19,147.3,147.3,0,26.52
3/13/2023 20:00,2023,3,13,20,144.7,144.7,0,31.41
3/13/2023 21:00,2023,3,13,21,140.3,140.3,0,29.26
3/13/2023 22:00,2023,3,13,22,118.7,118.7,0,24.2
3/13/2023 23:00,2023,3,13,23,25.5,25.5,0,29.72
3/14/2023 0:00,2023,3,13,24,99.2,99.2,0,29.42
3/14/2023 1:00,2023,3,14,1,111.4,111.4,0,31.17
3/14/2023 2:00,2023,3,14,2,114.5,114.5,0,31
3/14/2023 3:00,2023,3,14,3,127.5,127.5,0,32.29
3/14/2023 4:00,2023,3,14,4,100.4,100.4,0,27.54
3/14/2023 5:00,2023,3,14,5,81.5,81.5,0,25.22
3/14/2023 6:00,2023,3,14,6,29.2,29.2,0,23.99
3/14/2023 7:00,2023,3,14,7,41.4,41.4,0,25.35
3/14/2023 8:00,2023,3,14,8,11.9,11.9,0,24.83
3/14/2023 9:00,2023,3,14,9,0,0,0,22.69
3/14/2023 10:00,2023,3,14,10,0,0,0,22
3/14/2023 11:00,2023,3,14,11,0,0,0,25.68
3/14/2023 12:00,2023,3,14,12,0,0,0,29.4
3/14/2023 13:00,2023,3,14,13,0,0,0,36.18
3/14/2023 14:00,2023,3,14,14,0,0,0,31.11
3/14/2023 15:00,2023,3,14,15,1.8,1.8,0,26.31
3/14/2023 16:00,2023,3,14,16,5.4,5.4,0,25.94
3/14/2023 17:00,2023,3,14,17,9.3,9.3,0,25.96
3/14/2023 18:00,2023,3,14,18,6.6,6.6,0,24.63
3/14/2023 19:00,2023,3,14,19,4,4,0,26.69
3/14/2023 20:00,2023,3,14,20,0,0,0,25.93
3/14/2023 21:00,2023,3,14,21,0,0,0,23.27
3/14/2023 22:00,2023,3,14,22,0,0,0,26.9
3/14/2023 23:00,2023,3,14,23,12.4,12.4,0,27.35
3/15/2023 0:00,2023,3,14,24,47,47,0,38.31
3/15/2023 1:00,2023,3,15,1,41.9,41.9,0,58.41
3/15/2023 2:00,2023,3,15,2,70.8,70.8,0,93.35
3/15/2023 3:00,2023,3,15,3,47.3,47.3,0,54.39
3/15/2023 4:00,2023,3,15,4,88.2,88.2,0,35.22
3/15/2023 5:00,2023,3,15,5,99.6,99.6,0,45.94
3/15/2023 6:00,2023,3,15,6,115.3,115.3,0,29.53
3/15/2023 7:00,2023,3,15,7,116.2,116.2,0,33.1
3/15/2023 8:00,2023,3,15,8,104.5,104.5,0,29.35
3/15/2023 9:00,2023,3,15,9,108.1,108.1,0,29.92
3/15/2023 10:00,2023,3,15,10,41.1,41.1,0,33.61
3/15/2023 11:00,2023,3,15,11,31.1,31.1,0,104.19
3/15/2023 12:00,2023,3,15,12,45,45,0,106.26
3/15/2023 13:00,2023,3,15,13,32.8,32.8,0,104.68
3/15/2023 14:00,2023,3,15,14,26.4,26.4,0,37.32
3/15/2023 15:00,2023,3,15,15,23.7,23.7,0,29.13
3/15/2023 16:00,2023,3,15,16,28.6,28.6,0,26.96
3/15/2023 17:00,2023,3,15,17,18.5,18.5,0,24
3/15/2023 18:00,2023,3,15,18,3.1,3.1,0,23.39
3/15/2023 19:00,2023,3,15,19,28.8,28.8,0,22.97
3/15/2023 20:00,2023,3,15,20,28.6,20.6,8,18.72
3/15/2023 21:00,2023,3,15,21,40.6,32.6,8,18.96
3/15/2023 22:00,2023,3,15,22,67.6,59.6,8,16.62
3/15/2023 23:00,2023,3,15,23,76.7,68.7,8,19.25
3/16/2023 0:00,2023,3,15,24,70.2,70.2,0,24.01
3/16/2023 1:00,2023,3,16,1,58.9,58.9,0,48.6
3/16/2023 2:00,2023,3,16,2,32.8,32.8,0,36.09
3/16/2023 3:00,2023,3,16,3,11.6,11.6,0,25.77
3/16/2023 4:00,2023,3,16,4,19.3,19.3,0,26.01
3/16/2023 5:00,2023,3,16,5,10.5,10.5,0,23.93
3/16/2023 6:00,2023,3,16,6,19,19,0,21.84
3/16/2023 7:00,2023,3,16,7,22.6,22.6,0,25.64
3/16/2023 8:00,2023,3,16,8,15.3,15.3,0,23.97
3/16/2023 9:00,2023,3,16,9,8.2,8.2,0,26.42
3/16/2023 10:00,2023,3,16,10,7.2,7.2,0,23.9
3/16/2023 11:00,2023,3,16,11,9.6,9.6,0,38.65
3/16/2023 12:00,2023,3,16,12,14.5,14.5,0,35.92
3/16/2023 13:00,2023,3,16,13,15.9,15.9,0,44.27
3/16/2023 14:00,2023,3,16,14,18.2,18.2,0,35.86
3/16/2023 15:00,2023,3,16,15,29.6,29.6,0,29.57
3/16/2023 16:00,2023,3,16,16,31.6,31.6,0,26.09
3/16/2023 17:00,2023,3,16,17,28.1,28.1,0,21.93
3/16/2023 18:00,2023,3,16,18,22.1,22.1,0,22.5
3/16/2023 19:00,2023,3,16,19,28.8,20.8,8,21.09
3/16/2023 20:00,2023,3,16,20,39,31,8,20.95
3/16/2023 21:00,2023,3,16,21,51.1,43.1,8,20.27
3/16/2023 22:00,2023,3,16,22,45.8,37.8,8,21.41
3/16/2023 23:00,2023,3,16,23,36.7,36.7,0,24.53
3/17/2023 0:00,2023,3,16,24,41.6,41.6,0,29.4
3/17/2023 1:00,2023,3,17,1,34.1,34.1,0,57.82
3/17/2023 2:00,2023,3,17,2,15.5,15.5,0,30.21
3/17/2023 3:00,2023,3,17,3,6.6,6.6,0,25.05
3/17/2023 4:00,2023,3,17,4,1.4,1.4,0,24.33
3/17/2023 5:00,2023,3,17,5,0.2,0.2,0,22.01
3/17/2023 6:00,2023,3,17,6,8,0,8,16.13
3/17/2023 7:00,2023,3,17,7,8.6,0.6,8,17.34
3/17/2023 8:00,2023,3,17,8,8,0,8,15.78
3/17/2023 9:00,2023,3,17,9,8,0,8,15.61
3/17/2023 10:00,2023,3,17,10,8,0,8,17.84
3/17/2023 11:00,2023,3,17,11,0,0,0,22.61
3/17/2023 12:00,2023,3,17,12,0,0,0,24.72
3/17/2023 13:00,2023,3,17,13,0,0,0,30.86
3/17/2023 14:00,2023,3,17,14,0,0,0,31.42
3/17/2023 15:00,2023,3,17,15,0,0,0,29.85
3/17/2023 16:00,2023,3,17,16,0,0,0,27.47
3/17/2023 17:00,2023,3,17,17,8,0,8,20.95
3/17/2023 18:00,2023,3,17,18,0.3,0.3,0,24.02
3/17/2023 19:00,2023,3,17,19,4.6,4.6,0,23.64
3/17/2023 20:00,2023,3,17,20,15,15,0,25.07
3/17/2023 21:00,2023,3,17,21,21.7,13.7,8,21.64
3/17/2023 22:00,2023,3,17,22,13.9,13.9,0,22.85
3/17/2023 23:00,2023,3,17,23,30.8,22.8,8,21.42
3/18/2023 0:00,2023,3,17,24,44.7,36.7,8,21.38
3/18/2023 1:00,2023,3,18,1,42,34,8,21.13
3/18/2023 2:00,2023,3,18,2,28.6,28.6,0,26.17
3/18/2023 3:00,2023,3,18,3,22.2,22.2,0,30.92
3/18/2023 4:00,2023,3,18,4,18.5,18.5,0,25.81
3/18/2023 5:00,2023,3,18,5,22.7,22.7,0,23.43
3/18/2023 6:00,2023,3,18,6,30.1,30.1,0,21.99
3/18/2023 7:00,2023,3,18,7,21.4,13.4,8,20.31
3/18/2023 8:00,2023,3,18,8,18.1,10.1,8,19.36
3/18/2023 9:00,2023,3,18,9,17.7,9.7,8,20.89
3/18/2023 10:00,2023,3,18,10,4,4,0,21.86
3/18/2023 11:00,2023,3,18,11,2.8,2.8,0,22.38
3/18/2023 12:00,2023,3,18,12,1.4,1.4,0,22.47
3/18/2023 13:00,2023,3,18,13,0,0,0,26.91
3/18/2023 14:00,2023,3,18,14,0,0,0,33.27
3/18/2023 15:00,2023,3,18,15,0,0,0,25.48
3/18/2023 16:00,2023,3,18,16,0,0,0,21.99
3/18/2023 17:00,2023,3,18,17,0,0,0,22.1
3/18/2023 18:00,2023,3,18,18,9.2,1.2,8,19.54
3/18/2023 19:00,2023,3,18,19,22.7,14.7,8,16.71
3/18/2023 20:00,2023,3,18,20,34.2,26.2,8,17.04
3/18/2023 21:00,2023,3,18,21,40,32,8,16.31
3/18/2023 22:00,2023,3,18,22,38.3,30.3,8,15.28
3/18/2023 23:00,2023,3,18,23,35.6,27.6,8,16.06
3/19/2023 0:00,2023,3,18,24,42.4,34.4,8,21.51
3/19/2023 1:00,2023,3,19,1,37.1,37.1,0,47.11
3/19/2023 2:00,2023,3,19,2,43.6,43.6,0,89.11
3/19/2023 3:00,2023,3,19,3,52.1,52.1,0,26.87
3/19/2023 4:00,2023,3,19,4,40.3,40.3,0,29.07
3/19/2023 5:00,2023,3,19,5,40.1,40.1,0,28.1
3/19/2023 6:00,2023,3,19,6,46.5,46.5,0,25.7
3/19/2023 7:00,2023,3,19,7,44.4,44.4,0,24.31
3/19/2023 8:00,2023,3,19,8,41.4,41.4,0,24.49
3/19/2023 9:00,2023,3,19,9,44,44,0,24.77
3/19/2023 10:00,2023,3,19,10,39.7,39.7,0,27.77
3/19/2023 11:00,2023,3,19,11,23.8,23.8,0,31.5
3/19/2023 12:00,2023,3,19,12,21.5,21.5,0,29.92
3/19/2023 13:00,2023,3,19,13,12,12,0,45.91
3/19/2023 14:00,2023,3,19,14,10.5,10.5,0,23.68
3/19/2023 15:00,2023,3,19,15,18.1,18.1,0,26.31
3/19/2023 16:00,2023,3,19,16,20.3,20.3,0,26.34
3/19/2023 17:00,2023,3,19,17,16.4,16.4,0,25.13
3/19/2023 18:00,2023,3,19,18,13.8,13.8,0,22.72
3/19/2023 19:00,2023,3,19,19,20.6,12.6,8,18.61
3/19/2023 20:00,2023,3,19,20,8.5,0.5,8,17.26
3/19/2023 21:00,2023,3,19,21,8,0,8,16.32
3/19/2023 22:00,2023,3,19,22,8,0,8,18.24
3/19/2023 23:00,2023,3,19,23,8,0,8,21.35
3/20/2023 0:00,2023,3,19,24,0,0,0,26.6
3/20/2023 1:00,2023,3,20,1,0,0,0,96.13
3/20/2023 2:00,2023,3,20,2,0,0,0,47.98
3/20/2023 3:00,2023,3,20,3,0,0,0,32.14
3/20/2023 4:00,2023,3,20,4,0,0,0,38.94
3/20/2023 5:00,2023,3,20,5,0,0,0,27.97
3/20/2023 6:00,2023,3,20,6,11.5,11.5,0,25.45
3/20/2023 7:00,2023,3,20,7,30.2,30.2,0,26.82
3/20/2023 8:00,2023,3,20,8,67.6,67.6,0,27.31
3/20/2023 9:00,2023,3,20,9,58.3,58.3,0,26.95
3/20/2023 10:00,2023,3,20,10,69.8,69.8,0,27.99
3/20/2023 11:00,2023,3,20,11,81.8,81.8,0,34.48
3/20/2023 12:00,2023,3,20,12,85.8,85.8,0,127.32
3/20/2023 13:00,2023,3,20,13,91.6,91.6,0,152.77
3/20/2023 14:00,2023,3,20,14,78.2,78.2,0,32.8
3/20/2023 15:00,2023,3,20,15,33.3,33.3,0,30.36
3/20/2023 16:00,2023,3,20,16,12.2,12.2,0,26.56
3/20/2023 17:00,2023,3,20,17,9.3,9.3,0,27.27
3/20/2023 18:00,2023,3,20,18,2.7,2.7,0,23.7
3/20/2023 19:00,2023,3,20,19,0,0,0,25.03
3/20/2023 20:00,2023,3,20,20,1.3,1.3,0,22.61
3/20/2023 21:00,2023,3,20,21,8,0,8,20.91
3/20/2023 22:00,2023,3,20,22,8,0,8,19.28
3/20/2023 23:00,2023,3,20,23,8,0,8,20.16
3/21/2023 0:00,2023,3,20,24,2.1,2.1,0,25.97
3/21/2023 1:00,2023,3,21,1,6.1,6.1,0,56.13
3/21/2023 2:00,2023,3,21,2,13.1,13.1,0,38.09
3/21/2023 3:00,2023,3,21,3,5.2,5.2,0,26.61
3/21/2023 4:00,2023,3,21,4,2.4,2.4,0,25.21
3/21/2023 5:00,2023,3,21,5,1.6,1.6,0,27.46
3/21/2023 6:00,2023,3,21,6,5.2,5.2,0,22.33
3/21/2023 7:00,2023,3,21,7,7.7,7.7,0,22.54
3/21/2023 8:00,2023,3,21,8,1.8,1.8,0,22.91
3/21/2023 9:00,2023,3,21,9,8,0,8,21.42
3/21/2023 10:00,2023,3,21,10,0,0,0,21.97
3/21/2023 11:00,2023,3,21,11,4,4,0,24.01
3/21/2023 12:00,2023,3,21,12,15.7,15.7,0,48.16
3/21/2023 13:00,2023,3,21,13,20.7,20.7,0,57.99
3/21/2023 14:00,2023,3,21,14,29.4,29.4,0,26.34
3/21/2023 15:00,2023,3,21,15,31.9,31.9,0,23.2
3/21/2023 16:00,2023,3,21,16,13.2,13.2,0,21.93
3/21/2023 17:00,2023,3,21,17,30.2,22.2,8,20.94
3/21/2023 18:00,2023,3,21,18,44.9,36.9,8,21.07
3/21/2023 19:00,2023,3,21,19,48.8,40.8,8,18.69
3/21/2023 20:00,2023,3,21,20,55.5,47.5,8,17.15
3/21/2023 21:00,2023,3,21,21,52.7,44.7,8,17.18
3/21/2023 22:00,2023,3,21,22,39.5,31.5,8,18.76
3/21/2023 23:00,2023,3,21,23,60.6,52.6,8,18.98
3/22/2023 0:00,2023,3,21,24,56,48,8,20.86
3/22/2023 1:00,2023,3,22,1,55.2,47.2,8,20.1
3/22/2023 2:00,2023,3,22,2,44,44,0,22.57
3/22/2023 3:00,2023,3,22,3,56,48,8,20.31
3/22/2023 4:00,2023,3,22,4,63.2,55.2,8,19.88
3/22/2023 5:00,2023,3,22,5,59.1,51.1,8,20.65
3/22/2023 6:00,2023,3,22,6,41.8,33.8,8,18.14
3/22/2023 7:00,2023,3,22,7,38,30,8,18.52
3/22/2023 8:00,2023,3,22,8,31.5,23.5,8,18.59
3/22/2023 9:00,2023,3,22,9,17.5,9.5,8,18.53
3/22/2023 10:00,2023,3,22,10,11.6,3.6,8,20.61
3/22/2023 11:00,2023,3,22,11,10,2,8,20.73
3/22/2023 12:00,2023,3,22,12,0.3,0.3,0,34.06
3/22/2023 13:00,2023,3,22,13,0,0,0,30.61
3/22/2023 14:00,2023,3,22,14,0,0,0,33.4
3/22/2023 15:00,2023,3,22,15,0,0,0,27.92
3/22/2023 16:00,2023,3,22,16,0,0,0,23.13
3/22/2023 17:00,2023,3,22,17,8,0,8,20.14
3/22/2023 18:00,2023,3,22,18,8,0,8,20.01
3/22/2023 19:00,2023,3,22,19,1.9,1.9,0,23.97
3/22/2023 20:00,2023,3,22,20,19.8,11.8,8,21.75
3/22/2023 21:00,2023,3,22,21,18.9,10.9,8,20.25
3/22/2023 22:00,2023,3,22,22,12,12,0,24.29
3/22/2023 23:00,2023,3,22,23,13.2,13.2,0,22.85
3/23/2023 0:00,2023,3,22,24,27.5,27.5,0,25.21
3/23/2023 1:00,2023,3,23,1,107,107,0,23.73
3/23/2023 2:00,2023,3,23,2,121,121,0,24.53
3/23/2023 3:00,2023,3,23,3,125.3,117.3,8,18.39
3/23/2023 4:00,2023,3,23,4,124.3,116.3,8,18.01
3/23/2023 5:00,2023,3,23,5,124.1,116.1,8,17.05
3/23/2023 6:00,2023,3,23,6,133.9,125.9,8,13.97
3/23/2023 7:00,2023,3,23,7,129.5,121.5,8,15.25
3/23/2023 8:00,2023,3,23,8,141.2,133.2,8,17.15
3/23/2023 9:00,2023,3,23,9,145.5,137.5,8,13.97
3/23/2023 10:00,2023,3,23,10,155.7,147.7,8,17.03
3/23/2023 11:00,2023,3,23,11,153.4,145.4,8,16.11
3/23/2023 12:00,2023,3,23,12,121.4,113.4,8,18.6
3/23/2023 13:00,2023,3,23,13,32.7,32.7,0,23.11
3/23/2023 14:00,2023,3,23,14,82,82,0,23.14
3/23/2023 15:00,2023,3,23,15,91.9,91.9,0,22.28
3/23/2023 16:00,2023,3,23,16,104.1,104.1,0,32.71
3/23/2023 17:00,2023,3,23,17,132,132,0,22.89
3/23/2023 18:00,2023,3,23,18,120.9,120.9,0,24.22
3/23/2023 19:00,2023,3,23,19,147.9,147.9,0,24.73
3/23/2023 20:00,2023,3,23,20,120.5,120.5,0,22.5
3/23/2023 21:00,2023,3,23,21,70.9,62.9,8,17.9
3/23/2023 22:00,2023,3,23,22,153.9,145.9,8,21.44
3/23/2023 23:00,2023,3,23,23,143.5,143.5,0,24
3/24/2023 0:00,2023,3,23,24,151.4,143.4,8,19.16
3/24/2023 1:00,2023,3,24,1,142.5,142.5,0,54.85
3/24/2023 2:00,2023,3,24,2,128.5,128.5,0,39.51
3/24/2023 3:00,2023,3,24,3,42.9,42.9,0,33.54
3/24/2023 4:00,2023,3,24,4,41.4,41.4,0,22.74
3/24/2023 5:00,2023,3,24,5,76,68,8,18.71
3/24/2023 6:00,2023,3,24,6,58.5,50.5,8,18.31
3/24/2023 7:00,2023,3,24,7,99.8,91.8,8,18.27
3/24/2023 8:00,2023,3,24,8,137.6,129.6,8,19.31
3/24/2023 9:00,2023,3,24,9,109.1,101.1,8,18.1
3/24/2023 10:00,2023,3,24,10,94.6,86.6,8,18.52
3/24/2023 11:00,2023,3,24,11,102.8,102.8,0,22.15
3/24/2023 12:00,2023,3,24,12,133.5,133.5,0,36.99
3/24/2023 13:00,2023,3,24,13,103.1,103.1,0,37.17
3/24/2023 14:00,2023,3,24,14,47.4,47.4,0,32.01
3/24/2023 15:00,2023,3,24,15,62.3,62.3,0,31.44
3/24/2023 16:00,2023,3,24,16,80.6,80.6,0,31.51
3/24/2023 17:00,2023,3,24,17,103.9,103.9,0,42.16
3/24/2023 18:00,2023,3,24,18,91.2,91.2,0,25.99
3/24/2023 19:00,2023,3,24,19,136.7,136.7,0,23.76
3/24/2023 20:00,2023,3,24,20,139.8,139.8,0,28.91
3/24/2023 21:00,2023,3,24,21,139.6,139.6,0,26.62
3/24/2023 22:00,2023,3,24,22,127.7,127.7,0,22.23
3/24/2023 23:00,2023,3,24,23,127.4,127.4,0,27.67
3/25/2023 0:00,2023,3,24,24,78.6,78.6,0,27.64
3/25/2023 1:00,2023,3,25,1,114.3,114.3,0,24.35
3/25/2023 2:00,2023,3,25,2,125.2,125.2,0,28.38
3/25/2023 3:00,2023,3,25,3,142.1,134.1,8,20.9
3/25/2023 4:00,2023,3,25,4,131,123,8,19.33
3/25/2023 5:00,2023,3,25,5,97.5,89.5,8,20.05
3/25/2023 6:00,2023,3,25,6,73.4,65.4,8,20.11
3/25/2023 7:00,2023,3,25,7,64.5,64.5,0,22.72
3/25/2023 8:00,2023,3,25,8,50.2,42.2,8,17.22
3/25/2023 9:00,2023,3,25,9,43.5,35.5,8,17.75
3/25/2023 10:00,2023,3,25,10,5.4,5.4,0,23.56
3/25/2023 11:00,2023,3,25,11,0,0,0,27.8
3/25/2023 12:00,2023,3,25,12,8,0,8,20.3
3/25/2023 13:00,2023,3,25,13,8,0,8,21.1
3/25/2023 14:00,2023,3,25,14,8,0,8,19.09
3/25/2023 15:00,2023,3,25,15,2.9,2.9,0,31.94
3/25/2023 16:00,2023,3,25,16,2.6,2.6,0,92.49
3/25/2023 17:00,2023,3,25,17,19.1,19.1,0,32.91
3/25/2023 18:00,2023,3,25,18,26.1,26.1,0,28.34
3/25/2023 19:00,2023,3,25,19,5.7,5.7,0,28.5
3/25/2023 20:00,2023,3,25,20,44.8,36.8,8,21.76
3/25/2023 21:00,2023,3,25,21,50.1,42.1,8,18.48
3/25/2023 22:00,2023,3,25,22,35.2,27.2,8,18.2
3/25/2023 23:00,2023,3,25,23,17.3,9.3,8,16.92
3/26/2023 0:00,2023,3,25,24,16.1,8.1,8,19.74
3/26/2023 1:00,2023,3,26,1,13.1,13.1,0,27.95
3/26/2023 2:00,2023,3,26,2,23.8,23.8,0,28.72
3/26/2023 3:00,2023,3,26,3,22.9,22.9,0,22.23
3/26/2023 4:00,2023,3,26,4,21.2,13.2,8,17.36
3/26/2023 5:00,2023,3,26,5,18.3,10.3,8,17.76
3/26/2023 6:00,2023,3,26,6,13.7,5.7,8,20.12
3/26/2023 7:00,2023,3,26,7,8.8,0.8,8,19.13
3/26/2023 8:00,2023,3,26,8,9.1,1.1,8,18.02
3/26/2023 9:00,2023,3,26,9,9,1,8,16.81
3/26/2023 10:00,2023,3,26,10,8,0,8,19.63
3/26/2023 11:00,2023,3,26,11,8,0,8,20.05
3/26/2023 12:00,2023,3,26,12,8,0,8,21.68
3/26/2023 13:00,2023,3,26,13,0,0,0,22.63
3/26/2023 14:00,2023,3,26,14,12.1,4.1,8,16.17
3/26/2023 15:00,2023,3,26,15,26.8,18.8,8,15.6
3/26/2023 16:00,2023,3,26,16,48.4,40.4,8,18.52
3/26/2023 17:00,2023,3,26,17,28.6,28.6,0,22.33
3/26/2023 18:00,2023,3,26,18,11.7,3.7,8,11.26
3/26/2023 19:00,2023,3,26,19,21.7,13.7,8,8.96
3/26/2023 20:00,2023,3,26,20,50.1,42.1,8,11.48
3/26/2023 21:00,2023,3,26,21,26.6,18.6,8,11.99
3/26/2023 22:00,2023,3,26,22,47.6,39.6,8,12.93
3/26/2023 23:00,2023,3,26,23,36.8,28.8,8,15.17
3/27/2023 0:00,2023,3,26,24,40.5,32.5,8,19.62
3/27/2023 1:00,2023,3,27,1,47.5,47.5,0,26.79
3/27/2023 2:00,2023,3,27,2,41.4,41.4,0,27.75
3/27/2023 3:00,2023,3,27,3,29.2,21.2,8,18.25
3/27/2023 4:00,2023,3,27,4,20.1,12.1,8,19.85
3/27/2023 5:00,2023,3,27,5,12.6,12.6,0,23.19
3/27/2023 6:00,2023,3,27,6,10.1,2.1,8,18.8
3/27/2023 7:00,2023,3,27,7,8,0,8,19.23
3/27/2023 8:00,2023,3,27,8,8,0,8,18.34
3/27/2023 9:00,2023,3,27,9,8,0,8,17.31
3/27/2023 10:00,2023,3,27,10,8,0,8,18.02
3/27/2023 11:00,2023,3,27,11,4,4,0,25.28
3/27/2023 12:00,2023,3,27,12,12.6,12.6,0,24.78
3/27/2023 13:00,2023,3,27,13,13.4,13.4,0,33.79
3/27/2023 14:00,2023,3,27,14,16.6,16.6,0,25.31
3/27/2023 15:00,2023,3,27,15,20.6,20.6,0,26.81
3/27/2023 16:00,2023,3,27,16,30,30,0,25.06
